customerID,Churn
5136-RGMZO,No
5138-WVKYJ,Yes
5140-FOMCQ,No
5141-ZUVBH,No
5143-EGQFK,Yes
5143-WMWOG,Yes
5144-PQCDZ,No
5144-TVGLP,No
5146-CBVOE,No
5146-YYFRZ,No
5148-HKFIR,No
5148-ORICT,No
5149-CUZUJ,No
5149-QYTTU,No
5149-TGWDZ,No
5150-ITWWB,No
5150-LJNSR,No
5151-HQRDG,No
5153-LXKDT,No
5153-RTHKF,No
5154-VEKBL,Yes
5155-AZQPB,No
5156-UMKOW,No
5158-RIVOP,No
5159-YFPKQ,Yes
5160-UXJED,No
5161-UBZXI,No
5161-XEUVX,No
5167-GBFRE,Yes
5167-ZFFMM,Yes
5168-MQQCA,No
5168-MSWXT,No
5170-PTRKA,No
5171-EPLKN,No
5172-MIGPM,No
5172-RKOCB,No
5173-WXOQV,No
5173-ZXXXL,No
5174-ITUMV,No
5174-RNGBH,Yes
5175-AOBHI,Yes
5175-WLYXL,No
5176-LDKUH,No
5176-LMJXE,No
5176-OLSKT,No
5177-RVZNU,No
5178-LMXOP,Yes
5180-UCIIQ,Yes
5181-OABFK,No
5183-KLYEM,No
5183-SNMJQ,No
5186-EJEGL,No
5186-PEIZU,No
5186-SAMNZ,Yes
5188-HGMLP,No
5192-EBGOV,Yes
5193-QLVZB,No
5195-KPUNQ,No
5196-SGOAK,Yes
5196-WPYOW,No
5197-LQXXH,No
5197-PYEPU,No
5197-YPYBZ,No
5198-EFNBM,No
5198-HQAEN,No
5199-FPUSP,No
5201-CBWYG,No
5201-FRKKS,No
5201-USSQZ,No
5202-IVJNU,Yes
5203-XEHAX,No
5204-HMGYF,No
5204-QZXPU,Yes
5206-HPJKM,No
5206-XZZQI,No
5207-PLSTK,No
5208-FVQKB,No
5208-HFSBT,Yes
5213-TWWJU,No
5214-CHIWJ,No
5214-NLTIT,No
5215-LNLDJ,No
5216-WASFJ,No
5219-YIPTK,Yes
5220-AGAAX,No
5222-IMUKT,No
5222-JCXZT,No
5223-UZAVK,No
5226-NOZFC,No
5227-JSCFE,No
5228-EXCET,Yes
5229-DTFYB,No
5229-PRWKT,Yes
5231-FIQPA,No
5232-NXPAY,No
5233-AOZUF,No
5233-GEEAX,Yes
5236-PERKL,Yes
5236-XMZJY,No
5240-CAOYT,No
5240-IJOQT,Yes
5242-UOWHD,No
5243-SAOTC,No
5244-IRFIH,Yes
5245-VDBUR,No
5248-KWLAR,No
5248-RPYWW,No
5248-YGIJN,No
5249-QYHEX,No
5256-SKJGO,No
5260-UMPWX,No
5261-QSHQM,Yes
5266-PFRQK,No
5268-DSMNQ,No
5269-NRGDP,No
5271-DBYSJ,No
5271-YNWVR,Yes
5274-XHAKY,No
5275-PMFUT,No
5275-SQEIZ,Yes
5276-KQWHG,Yes
5277-ZLOOR,Yes
5278-PNYOX,No
5281-BUZGT,Yes
5285-MVEHD,No
5286-YHCVC,No
5287-QWLKY,Yes
5288-AHOUP,No
5293-WXJAK,Yes
5294-CDGWY,Yes
5294-DMSFH,No
5294-IMHHT,No
5295-PCJOO,Yes
5296-BFCYD,No
5296-PSYVW,No
5297-MDOIR,No
5298-GSTLM,No
5299-RULOA,Yes
5299-SJCZT,Yes
5301-GAUUY,Yes
5302-BDJNT,No
5304-EFJLP,No
5306-BVTKJ,No
5307-DZCVC,Yes
5307-UVGNB,No
5309-TAIKL,No
5310-NOOVA,No
5311-IHLEI,No
5312-IRCFR,No
5312-TSZVC,No
5312-UXESG,No
5313-FPXWG,No
5315-CKEQK,No
5317-FLPJF,No
5318-IXUZF,Yes
5318-YKDPV,No
5320-BRKGK,No
5321-NTRKC,No
5322-TEUJK,No
5322-ZSMZY,No
5324-KTGCG,No
5325-UWTWJ,No
5327-CNLUQ,No
5327-XOKKY,No
5329-KRDTM,No
5331-RGMTT,No
5334-AFQJB,No
5334-JLAXU,No
5336-UFNZP,No
5337-IIWKZ,No
5338-YHWYT,No
5339-PXDVH,No
5339-TJFEK,No
5343-SGUBI,No
5345-BMKWB,No
5346-BZCHP,No
5348-CAGXB,No
5349-AZPEW,No
5349-IECLD,Yes
5351-QESIO,No
5353-WILCI,No
5356-CSVSQ,No
5356-KZCKT,No
5356-RHIPP,Yes
5357-TZHPP,Yes
5360-LJCNJ,No
5360-XGYAZ,No
5364-EVNIB,Yes
5364-XYIRR,Yes
5365-LLFYV,No
5366-IJEQJ,Yes
5366-OBVMR,No
5370-IIVVL,No
5371-VYLSX,No
5372-FBKBN,No
5373-SFODM,Yes
5375-XLDOF,No
5376-DEQCP,Yes
5376-PCKNB,No
5377-NDTOU,No
5378-IKEEG,Yes
5380-AFSSK,Yes
5380-WJKOV,Yes
5380-XPJNZ,No
5382-SOYZL,No
5382-TEMLV,No
5383-MMTWC,Yes
5384-ZTTWP,No
5385-SUIRI,Yes
5386-THSLQ,No
5387-ASZNZ,No
5389-FFVKB,Yes
5392-AKEMH,No
5393-HJZSM,No
5393-RXQSZ,Yes
5394-MEITZ,No
5394-SVGJV,Yes
5396-IZEPB,No
5397-NSKQG,No
5397-TUPSH,No
5399-ZIMKF,No
5402-HTOTQ,No
5404-GGUKR,No
5405-ZMYXQ,No
5406-KGRMX,No
5414-OFQCB,No
5419-CONWX,Yes
5419-JKZNQ,No
5419-JPRRN,Yes
5419-KLXBN,Yes
5423-BHIXO,No
5424-RLQLC,No
5429-LWCMV,No
5433-KYGHE,No
5438-QMDDL,No
5439-WIKXB,No
5440-FLBQG,Yes
5440-VHLUL,No
5442-BHQNG,No
5442-BXVND,No
5442-PPTJY,No
5442-UTCVD,Yes
5442-XSDCW,Yes
5443-SCMKX,No
5445-GLVOT,No
5445-PZWGX,Yes
5445-UTODQ,Yes
5446-DKWYW,No
5447-VYTKW,No
5447-WZAFP,No
5448-VWNAM,No
5449-FIBXJ,Yes
5451-MHQOF,No
5451-YHYPW,No
5453-AXEPF,No
5453-YBTWV,No
5456-ITGIC,No
5457-COLHT,No
5458-CQJTA,Yes
5461-QKNTN,No
5465-BUBFA,No
5468-BPMMO,No
5469-CTCWN,Yes
5469-NUJUR,No
5472-CVMDX,No
5473-KHBPS,No
5474-LAMUQ,No
5478-JJVZK,No
5480-HPRRX,Yes
5480-TBGPH,Yes
5480-XTFFL,No
5481-NTDOH,No
5482-NUPNA,Yes
5482-PLVPE,Yes
5482-VXSXJ,No
5485-ITNPC,No
5485-WUYWF,Yes
5493-SDRDQ,Yes
5494-HECPR,Yes
5494-WOZRZ,No
5495-GPSRW,No
5498-IBWPI,No
5498-TXHLF,Yes
5499-ECUTN,No
5501-TVMGM,No
5502-RLUYV,Yes
5504-WSIUR,No
5505-OVWQW,No
5510-BOIUJ,Yes
5512-IDZEI,No
5514-YQENT,No
5515-AKOAJ,Yes
5515-IDEJJ,Yes
5515-RUGKN,No
5519-NPHVG,Yes
5519-TEEUH,No
5519-YLDGW,Yes
5520-FVEWJ,Yes
5522-JBWMO,No
5522-NYKPB,No
5524-KHNJP,No
5527-ACHSO,No
5529-GIBVH,No
5533-NHFRF,No
5533-RJFTJ,No
5536-RTPWK,Yes
5536-SLHPM,Yes
5537-UXXVS,No
5539-HIVAK,No
5539-TMZLF,Yes
5542-DHSXL,No
5542-NKVRU,No
5542-TBBWB,No
5543-QDCRY,No
5546-BYZSM,No
5546-QUERU,No
5549-ZGHFB,No
5550-VFRLC,Yes
5552-ZNFSJ,Yes
5553-AOINX,No
5555-RNPGT,No
5561-NWEVX,Yes
5562-BETPV,No
5562-YJQGT,No
5564-NEMQO,Yes
5565-FILXA,Yes
5566-SOEZD,No
5567-GZKQY,No
5567-WSELE,Yes
5568-DMXZS,No
5569-IDSEY,No
5569-KGJHX,Yes
5569-OUICF,Yes
5570-PTWEH,Yes
5572-ZDXHY,Yes
5574-NXZIU,No
5575-GNVDE,No
5575-TPIZQ,No
5577-OTWWW,Yes
5578-NKCXI,No
5583-EJXRD,No
5583-SXDAG,Yes
5590-BYNII,Yes
5590-YRFJT,Yes
5590-ZSKRV,No
5593-SUAOO,No
5597-GLBUC,Yes
5598-IKHQQ,No
5599-HVLTW,No
5600-KTXFM,No
5600-PDUJF,No
5602-BVFMK,No
5605-IYGFG,No
5605-XNWEN,No
5606-AMZBO,No
5609-CEBID,Yes
5609-IMCGG,No
5614-DNZCE,No
5616-PRTNT,Yes
5619-PTMIK,No
5619-XZZKR,No
5622-UEJFI,No
5624-BQSSA,Yes
5624-RYAMH,No
5626-MGTUK,No
5627-TVBPP,No
5628-FCGYG,No
5628-RKIFK,No
5630-AHZIL,No
5630-IXDXV,No
5639-NTUPK,No
5640-CAXOA,No
5641-DMBFJ,No
5642-MHDQT,No
5644-PDMZC,Yes
5647-FXOTP,No
5647-URDKA,No
5649-ANRML,Yes
5649-RXQTV,No
5649-TJHOV,Yes
5649-VUKMC,Yes
5650-VDUDS,Yes
5650-YLIBA,No
5651-CPDND,No
5651-CRHKQ,No
5651-WYIPH,No
5651-YLPRD,No
5652-MSDEY,No
5655-JSMZM,Yes
5656-JAMLX,No
5656-MJEFC,No
5663-QBGIS,No
5666-CYCYZ,No
5666-MBJPT,No
5668-MEISB,No
5669-SRAIP,Yes
5671-RQRLP,No
5671-UUNXD,No
5673-FSSMF,Yes
5673-TIYIB,Yes
5676-CFLYY,No
5678-VFNEQ,No
5680-LQOGP,No
5681-LLOEI,No
5684-FJVYR,No
5685-IIXLY,Yes
5686-CMAWK,No
5687-DKDTV,Yes
5688-KZTSN,Yes
5692-FPTAH,Yes
5692-ICXLW,No
5693-PIPCS,No
5696-CEIQJ,No
5696-EXCYS,No
5696-JVVQY,No
5696-QURRL,Yes
5697-GOMBF,No
5698-BQJOH,Yes
5699-BNCAS,No
5701-GUXDC,No
5701-SVCWR,No
5701-YVSVF,No
5701-ZIKJE,No
5702-KVQRD,No
5702-SKUOB,No
5707-ORNDZ,Yes
5707-ZMDJP,No
5708-EVONK,Yes
5709-LVOEQ,No
5712-AHQNN,No
5712-PTIWW,Yes
5712-VBOXD,No
5716-EZXZN,No
5716-LIBJC,No
5724-BIDBU,No
5726-CVNYA,No
5727-MYATE,No
5729-KLZAR,Yes
5730-DBDSI,No
5730-RIITO,No
5732-IKGQH,No
5734-EJKXG,No
5736-YEJAX,No
5740-YHGTW,No
5743-KHMNA,No
5747-PMBSQ,Yes
5748-RNCJT,Yes
5751-USDBL,No
5753-QQWPW,No
5756-JYOJT,No
5756-OZRIO,No
5759-RCVCB,Yes
5760-FXFVO,No
5760-IFJOZ,No
5760-WRAHC,No
5762-TJXGK,No
5766-FTRTS,No
5766-XQXMQ,Yes
5766-ZJYBB,Yes
5774-QPLTF,No
5774-XZTQC,No
5777-KJIRB,No
5777-ZPQNC,No
5778-BVOFB,No
5780-INQIK,No
5781-BKHOP,No
5781-RFZRP,No
5787-KXGIY,No
5788-YPOEG,No
5789-LDFXO,No
5791-KAJFD,No
5792-JALQC,No
5793-YOLJN,No
5795-BKOYE,No
5795-KTGUD,No
5797-APWZC,Yes
5799-JRCZO,No
5802-ADBRC,No
5803-NQJZO,No
5804-HYIEZ,No
5804-JMYIO,No
5804-LEPIM,Yes
5808-TOTXO,No
5811-IWXYM,No
5813-UECBU,Yes
5815-HGGHV,No
5816-JMLGY,No
5816-QVHRX,No
5816-SCGFC,No
5820-PTRYM,No
5821-MMEIL,No
5825-XJOCM,No
5827-MWCZK,No
5828-AVIPD,Yes
5828-DWPIL,No
5829-NVSQN,No
5832-EXGTT,No
5832-TRLPB,No
5832-XKAES,Yes
5834-ASPWA,Yes
5835-BEQEU,Yes
5837-LXSDN,No
5839-SUYVZ,No
5840-NVDCG,No
5842-POCOP,Yes
5843-TTHGI,No
5844-QVTAT,No
5845-BZZIB,No
5846-ABOBJ,No
5846-NEQVZ,No
5846-QFDFI,No
5847-MXBEO,No
5848-FHRFC,No
5849-ASHZJ,No
5850-BDWCY,No
5854-KSRBJ,No
5855-EIBDE,No
5857-TYBCJ,No
5857-XRECV,No
5858-EAFCZ,No
5859-HZYLF,No
5862-BRIXZ,No
5863-OOKCL,No
5868-CZJDR,Yes
5868-YTYKS,No
5868-YWPDW,Yes
5871-DGTXZ,No
5872-OEQNH,No
5875-YPQFJ,Yes
5876-HZVZM,Yes
5876-QMYLD,No
5879-HMFFH,No
5879-SESNB,No
5882-CMAZQ,No
5883-GTGVD,Yes
5884-FBCTL,No
5884-GCYMI,Yes
5886-VLQVU,No
5887-IKKYO,No
5889-JTMUL,Yes
5889-LFOLL,Yes
5893-KCLGT,No
5893-PYOLZ,No
5895-QSXOD,No
5896-NPFWW,Yes
5897-ZYEKH,No
5898-IGSLP,No
5899-MQZZL,Yes
5899-OUVKV,No
5902-WBLSE,No
5906-BFOZT,No
5906-CVLHP,Yes
5906-DVAPM,No
5908-QMGOE,Yes
5909-ECHUI,Yes
5913-INRQV,No
5914-DVBWJ,Yes
5914-GXMDA,No
5914-XRFQB,No
5915-ANOEI,No
5915-DGNVC,No
5916-QEWPT,No
5917-HBSDW,No
5917-RYRMG,No
5918-VUKWP,No
5919-TMRGD,Yes
5919-VCZYM,No
5921-NGYRH,No
5922-ABDVO,Yes
5923-GXUOC,Yes
5924-IFQTT,No
5924-SNGKP,No
5928-QLDHB,No
5930-GBIWP,No
5931-FLJJF,Yes
5934-RMPOV,No
5934-TSSAU,No
5935-FCCNB,No
5937-EORGB,No
5939-SXWHM,No
5939-XAIXZ,No
5940-AHUHD,Yes
5940-NFXKV,Yes
5944-UGLLK,No
5945-AZYHT,No
5947-SGKCL,No
5948-UJZLF,No
5949-EBSQK,Yes
5949-HGVJL,No
5949-XIKAE,Yes
5950-AAAGJ,No
5951-AOFIH,No
5954-BDFSG,No
5955-EPOAZ,No
5955-ERIHD,Yes
5956-VKDTT,Yes
5956-YHHRX,No
5959-BELXA,Yes
5960-MVTUK,No
5960-WPXQM,Yes
5961-VUSRV,No
5965-GGPRW,No
5966-EMAZU,No
5968-HYJRZ,No
5968-VXZLG,No
5968-XQIVE,No
5970-GHJAW,No
5973-EJGDP,No
5975-BAICR,No
5976-JCJRH,Yes
5977-CKHON,No
5980-BDHPY,No
5980-NOPLP,Yes
5981-ITEMU,Yes
5981-ZVXOT,No
5982-FPVQN,No
5982-PSMKW,No
5982-XMDEX,No
5985-BEHZK,No
5985-TBABQ,No
5986-WWXDV,No
5989-AXPUC,No
5989-OMNJE,No
5989-PGKJB,No
5993-BQHEA,No
5993-JSUWV,No
5995-LFTLE,No
5995-OIGLP,Yes
5995-SNNEW,No
5995-WWKKG,No
5996-DAOQL,No
5996-EBTKM,No
5996-NRVXR,No
5997-OPVFA,No
5998-DZLYR,No
5998-VVEJY,Yes
5999-LCXAO,No
6000-APYLU,Yes
6000-UKLWI,No
6005-OBZPH,Yes
6007-TCTST,No
6008-NAIXK,No
6010-DDPPW,No
6013-BHCAW,No
6015-VVHHE,Yes
6016-LVTJQ,No
6016-NXBNJ,No
6017-PPLPX,Yes
6022-KOUQO,No
6022-UGGSO,Yes
6023-GSSXW,No
6023-YEBUP,Yes
6024-RUGGH,No
6029-CSMJE,No
6029-WTIPC,Yes
6030-REHUX,No
6032-IGALN,Yes
6032-KRXXO,Yes
6034-YMTOB,No
6034-ZRYCV,Yes
6035-BXTTY,No
6035-RIIOM,No
6036-TTFYU,No
6038-GCYEC,Yes
6040-CGACY,No
6047-SUHPR,No
6047-YHPVI,Yes
6048-NJXHX,No
6048-QBXKL,No
6048-UWKAL,No
6050-FFXES,No
6050-IJRHS,No
6051-PTVNS,No
6060-DRTNL,Yes
6060-QBMGV,No
6061-GWWAV,No
6061-PQHMK,No
6064-PUPMC,No
6064-ZATLR,No
6067-NGCEU,No
6072-NUQCB,No
6075-QMNRR,No
6075-SLNIL,No
6077-BDPXA,No
6078-VESFR,No
6080-LNESI,No
6080-TCMYC,No
6082-GLJIX,No
6082-OQFBA,No
6086-ESGRL,Yes
6087-MVHJH,Yes
6087-YPWHO,No
6088-BXMRG,No
6092-QZVPP,No
6094-ZIVKX,No
6096-EGVTU,No
6097-EQISJ,Yes
6100-FJZDG,No
6100-QQHEB,Yes
6101-IMRMM,Yes
6103-BOCOU,No
6103-LIANB,No
6103-QCKFX,No
6108-OQZDQ,Yes
6110-OHIHY,Yes
6112-KTHFQ,No
6114-TCFID,No
6115-ZTBFQ,No
6116-RFVHN,No
6119-SPUDB,No
6120-RJKLU,No
6121-TNHBO,No
6121-VZNQB,Yes
6122-EFVKN,No
6122-LJADA,No
6124-ACRHJ,No
6127-ISGTU,Yes
6127-IYJOZ,No
6128-AQBMT,No
6128-CZOMY,Yes
6128-DAFVY,No
6131-FOYAS,No
6131-IUNXN,No
6131-JLWZM,No
6133-OZILE,No
6134-KWTBV,No
6135-OZQVA,No
6137-MFAJN,No
6137-NICCO,No
6139-ZZRBQ,No
6140-QNRQQ,Yes
6141-OOXUQ,Yes
6142-VSJQO,Yes
6143-JQKEA,No
6145-NNPNO,No
6147-CBCRA,No
6152-ONASV,No
6156-UZDLF,No
6158-DWPZT,Yes
6158-HDPXZ,No
6161-ERDGD,No
6161-UUUTA,Yes
6164-HAQTX,No
6164-HXUGH,No
6166-ILMNY,Yes
6166-YIPFO,No
6168-WFVVF,Yes
6168-YBYNP,No
6169-PGNCD,No
6169-PPETC,No
6171-ZTVYB,No
6172-FECYY,Yes
6173-GOLSU,No
6173-ITPWD,Yes
6174-NRBTZ,No
6175-IRFIT,No
6176-YJWAS,No
6177-PEVRA,No
6178-KFNHS,Yes
6179-GJPSO,Yes
6180-YBIQI,No
6181-AXXYF,No
6184-DYUOB,No
6185-TASNN,No
6188-UXBBR,No
6194-HBGQN,No
6195-MELTI,No
6196-HBOBZ,No
6198-PNNSZ,No
6198-RTPMF,No
6198-ZFIOJ,No
6199-IPCAO,No
6199-IWKGC,No
6202-DYYFX,No
6202-JVYEU,No
6203-HBZPA,No
6204-IEUXJ,Yes
6207-WIOLX,Yes
6210-KBBPI,Yes
6211-WHMYA,No
6211-WWLTF,No
6212-ATMLK,No
6214-EDAKZ,Yes
6215-NQCPY,No
6217-KDYWC,No
6217-TOWGS,No
6218-KNUBD,No
6221-AVQYL,Yes
6223-DHJGV,No
6227-FBDXH,No
6227-HWPWX,Yes
6229-LSCKB,No
6229-UOLQL,No
6230-BSUXY,Yes
6231-WFGFH,No
6233-HXJMX,No
6234-PFPXL,No
6234-RAAPL,No
6235-VDHOM,Yes
6240-EURKS,Yes
6242-FEGFD,No
6242-MBHPK,No
6242-SGYTS,No
6243-OZGFH,No
6244-BESBM,No
6248-BSHKG,No
6248-TKCQV,No
6250-CGGUN,No
6252-DFGTK,No
6253-GNHWH,No
6253-WRFHY,No
6257-DTAYD,No
6257-RJOHI,No
6258-NGCNG,No
6258-PVZWJ,No
6259-WJQLC,No
6260-ONULR,No
6260-XLACS,No
6261-LHRTG,No
6261-RCVNS,Yes
6265-FRMTQ,No
6265-SXWBU,No
6266-QHOJZ,No
6267-DCFFZ,No
6270-OMFIW,Yes
6275-YDUVO,Yes
6278-FEPBZ,No
6281-FKEWS,No
6283-GITPX,No
6284-AHOOQ,Yes
6284-KMNUF,No
6285-FTQBF,No
6286-SUUWT,No
6286-ZHAOK,No
6288-CHQJB,No
6288-LBEAR,No
6289-CPNLD,Yes
6292-TOSSS,No
6295-OSINB,No
6296-DDOOR,No
6297-NOOPG,No
6298-QDFNH,Yes
6300-BWMJX,No
6302-JGYRJ,Yes
6303-KFWSL,No
6304-IJFSQ,Yes
6305-YLBMM,Yes
6308-CQRBU,No
6311-UEUME,Yes
6313-GIDIT,Yes
6317-YPKDH,Yes
6319-IEJWJ,Yes
6319-QSUSR,No
6322-HRPFA,No
6322-PJJDJ,No
6323-AYBRX,Yes
6326-MTTXK,Yes
6328-ZPBGN,Yes
6330-JKLPC,Yes
6331-EWIEB,Yes
6331-LWDTQ,Yes
6332-FBZRI,No
6333-YDVLT,No
6338-AVWCY,Yes
6339-DKLMK,No
6339-RZCBJ,No
6339-TBELP,No
6339-YPSAH,No
6340-DACFT,No
6341-AEVKX,No
6341-JVQGF,No
6344-SFJVH,No
6345-FZOQH,No
6345-HOVES,No
6345-ULYRW,Yes
6347-DCUIK,Yes
6348-SNFUS,No
6349-JDHQP,No
6350-XFYGW,No
6351-SCJKT,No
6352-GIGGQ,No
6352-TWCAU,Yes
6353-BRMMA,No
6356-ELRKD,Yes
6357-JJPQT,No
6358-LYNGM,Yes
6360-SVNWV,No
6362-QHAFM,No
6365-HITVU,No
6365-MTGZX,Yes
6366-XIVKZ,No
6366-ZGQGL,Yes
6368-NWMCE,No
6368-TZZDT,No
6369-MCAKO,No
6370-ZVHDV,No
6371-NZYEG,No
6372-RFVNS,Yes
6374-AFWOX,No
6374-NTQLP,No
6376-GAHQE,Yes
6377-KSLXC,No
6377-WHAOX,No
6379-RXJRQ,Yes
6380-ARCEH,No
6383-ZTSIW,No
6384-VMJHP,No
6386-SZZKH,Yes
6388-TABGU,No
6390-DSAZX,Yes
6393-WRYZE,Yes
6394-HHHZM,No
6394-MFYNG,Yes
6397-JNZZG,Yes
6400-BWQKW,Yes
6402-EJMWF,No
6402-SSEJG,No
6402-ZFPPI,Yes
6407-GSJNL,No
6407-UTSLV,No
6408-OTUBZ,No
6408-WHTEF,No
6410-LEFEN,Yes
6413-XKKPU,Yes
6416-JNVRK,No
6416-TVAIH,Yes
6416-YJTTB,No
6418-HNFED,No
6418-PIQSP,No
6419-ZTTLE,No
6421-SZVEM,No
6424-ELEYH,Yes
6425-JWTDV,No
6425-YQLLO,Yes
6427-FEFIG,No
6429-SHBCB,No
6432-TWQLB,Yes
6434-TTGJP,No
6435-SRWBJ,No
6435-VWCCY,No
6437-UDQJM,No
6437-UKHMV,Yes
6439-GTPCA,Yes
6439-LAJXL,No
6439-PKTRR,No
6440-DKQGE,No
6445-TNRXS,No
6447-EGDIV,No
6447-GORXK,No
6457-GIRWB,Yes
6457-USBER,Yes
6458-CYIDZ,No
6461-PPAXN,No
6461-SZMCV,No
6463-HHXJR,No
6463-MVYRY,No
6464-KEXXH,No
6465-GSRCL,No
6467-CHFZW,Yes
6469-MRVET,No
6469-QJKZW,No
6473-ULUHT,No
6474-FVJLC,Yes
6475-VHUIZ,No
6476-EPYZR,No
6476-YHMGA,No
6478-HRRCZ,No
6479-OAUSD,No
6479-SZPLM,No
6479-VDGRK,No
6480-YAGIY,No
6481-ESCNL,No
6481-LXPWL,No
6481-OGDOO,Yes
6483-OATDN,No
6484-LATFU,No
6485-QXWWE,No
6486-LHTMA,No
6490-FGZAT,No
6496-JDSSB,No
6496-SLWHQ,Yes
6497-TILVL,No
6500-JVEGC,No
6502-HCJTI,Yes
6502-KUGLL,No
6502-MJQAE,Yes
6504-VBLFL,No
6505-OZNPG,No
6506-EYCNH,No
6507-DTJZV,No
6507-ZJSUR,No
6508-NJYRO,No
6509-TSGWN,No
6510-UPNKS,No
6513-EECDB,Yes
6516-NKQBO,No
6518-KZXCB,No
6518-LGAOV,Yes
6518-PPLMZ,No
6519-CFDBX,No
6519-ZHPXP,No
6521-YYTYI,Yes
6522-OIQSX,No
6522-YRBXD,No
6527-PZFPV,No
6532-YLWSI,Yes
6537-OTKMY,No
6537-QLGEX,No
6538-POCHL,No
6542-LWGXJ,No
6543-CPZMK,Yes
6543-JXSOO,No
6543-XRMYR,Yes
6546-OPBBH,No
6549-BTYPG,No
6549-NNDYT,No
6549-YMFAW,No
6551-GNYDG,No
6551-VLJMV,No
6551-ZCOTS,No
6556-DBKZF,No
6557-BZXLQ,No
6559-ILWKJ,Yes
6559-PDZLR,No
6559-RAKOZ,No
6563-VNPMN,No
6563-VRERX,No
6567-HOOPW,Yes
6568-POCUI,No
6569-KTMDU,No
6572-ADKRS,No
6574-MCOEH,No
6575-SUVOI,No
6576-FBXOJ,No
6578-KRMAW,No
6579-JPICP,No
6581-NQCBA,Yes
6582-OIVSP,No
6582-PLFUU,No
6583-KQJLK,No
6583-QGCSI,Yes
6583-SZVGP,No
6584-VQMYT,No
6585-WCEWR,No
6586-MYGKD,No
6586-PSJOX,No
6591-QGOYB,No
6595-COKXZ,Yes
6595-YGXIT,Yes
6598-KELSS,No
6598-RFFVI,Yes
6599-CEBNN,Yes
6599-GZWCM,No
6599-RCLCJ,Yes
6599-SFQVE,No
6603-QWSPR,No
6603-YRDCJ,No
6608-QQLVK,Yes
6609-MXJHJ,No
6614-FHDBO,No
6614-VBEGU,No
6614-YOLAC,No
6614-YWYSC,No
6615-NGGZJ,Yes
6615-ZGEDR,Yes
6616-AALSR,No
6617-WLBQC,No
6618-RYATB,Yes
6619-RPLQZ,No
6620-HVDUJ,No
6620-JDYNW,No
6621-NRZAK,No
6621-YOBKI,No
6624-JDRDS,No
6625-FLENO,No
6625-IUTTT,No
6625-UTXEW,No
6627-CFOSN,No
6629-CZTTH,Yes
6629-LADHQ,No
6630-UJZMY,No
6631-HMANX,No
6633-MPWBS,Yes
6633-SYEUS,No
6635-CPNUN,No
6635-MYYYZ,Yes
6637-KYRCV,No
6641-XRPSU,Yes
6645-MXQJT,No
6646-JPPHA,No
6646-QVXLR,Yes
6646-VRFOL,Yes
6647-ZEDXT,No
6648-INWPS,No
6650-BWFRT,No
6650-VJONK,No
6651-AZVTJ,Yes
6651-RLGGM,No
6652-YFFJO,No
6653-CBBOM,Yes
6654-QGBZZ,No
6655-LHBYW,No
6656-GULJQ,No
6656-JWRQX,No
6661-EIPZC,No
6661-HBGWL,Yes
6663-JOCQO,No
6664-FPDAC,Yes
6668-CNMFP,No
6670-MFRPK,No
6671-NGWON,No
6674-KVJHG,No
6680-NENYN,Yes
6680-WKXRZ,Yes
6681-ZSEXG,No
6682-QJDGB,Yes
6682-VCIXC,No
6683-VLCTZ,Yes
6685-GBWJZ,No
6685-XSHHU,No
6686-YPGHK,Yes
6688-UZPWD,Yes
6689-KXGBO,Yes
6689-TCZHQ,Yes
6689-VRRTK,No
6691-CCIHA,No
6692-UDPJC,Yes
6692-YQHXC,No
6693-DJWTY,No
6693-FRIRW,No
6695-AMZUF,No
6695-FRVEC,No
6696-YDAYZ,No
6698-OXETB,No
6701-DHKWQ,No
6701-YVNQG,No
6702-OHFWR,Yes
6704-UTUKK,No
6705-LNMDD,No
6705-LXORM,No
6710-HSJRD,No
6711-FLDFB,Yes
6711-VTNRE,Yes
6712-OAWRH,Yes
6713-OKOMC,No
6715-OFDBP,Yes
6718-BDGHG,No
6719-FGEDO,No
6719-OXYBR,No
6723-CEGQI,No
6723-WSNTY,No
6725-TPKJO,No
6726-NNFWD,No
6726-WEXXK,No
6727-IOTLZ,No
6728-CZFEI,No
6728-DKUCO,No
6728-VOIFY,No
6728-WYQBC,No
6729-FZWSY,No
6729-GDNGC,No
6732-FZUGP,No
6732-VAILE,No
6733-LRIZX,No
6734-CKRSM,No
6734-FQAJX,No
6734-GMPVK,No
6734-JDTTV,No
6734-PSBAW,No
6736-DHUQI,No
6738-ISCBM,No
6741-EGCBI,No
6741-QRLUP,No
6743-HHQPF,No
6745-JEFZB,No
6746-WAUWT,No
6749-UTDVX,No
6752-APNJL,No
6754-LZUKA,No
6754-WKSHP,No
6762-NSODU,No
6762-QVYJO,No
6765-MBQNU,No
6766-HFKLA,No
6769-DCQLI,Yes
6769-DYBQN,Yes
6770-UAYGJ,No
6770-XUAGN,Yes
6771-XWBDM,Yes
6772-KSATR,Yes
6772-WFQRD,No
6773-LQTVT,No
6776-TLWOI,Yes
6777-TGHTM,Yes
6778-EICRF,No
6778-JFCMK,No
6778-YSNIH,No
6784-XYJAE,No
6786-OBWQR,No
6789-HJBWG,No
6791-YBNAK,No
6794-HKIAJ,No
6797-LNAQX,Yes
6797-UCJHZ,No
6804-GDMOI,Yes
6806-YDEUL,No
6807-SIWJI,No
6810-VCAEX,No
6813-GZQCG,No
